status,dataset_id,name,short_description,primary_source_type,primary_source,primary_fingerprint,doi,pmid,manufacturer,product,release_date,tags,last_updated,notes,dataset_link,local_uid,lamin_link,uid,created_at,description
uploaded,ds_8bcd0356357f,Human Intestine Cancer (FPPE),Spatial Gene Expression v1.0 | Human | large intestine,url,https://10xgenomics.com/datasets/human-intestine-cancer-1-standard,8bcd0356357f,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,large intestine",2025-09-29,,https://10xgenomics.com/datasets/human-intestine-cancer-1-standard,1000j,kP0THWw3Jt2mCmzD0000,1000j,2025-05-13 11:41:59.956172+00:00,Human Intestine Cancer (FPPE)
downloaded,ds_9e1f0bc6ecbc,Adult Mouse Olfactory Bulb,Spatial Gene Expression v1.0 | Mouse | olfactory bulb,url,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard,9e1f0bc6ecbc,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,olfactory bulb",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard,103sf,,,,
downloaded,ds_9e1f0bc6ecbc,Adult Mouse Olfactory Bulb,Spatial Gene Expression v1.0 | Mouse | olfactory bulb,url,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard,9e1f0bc6ecbc,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,olfactory bulb",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard,10t8c,,,,
downloaded,ds_5726043f676c,Multiomic Integration Neuroscience Application Note: Visium for FFPE Plus Immunofluorescence Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/multiomic-integration-neuroscience-application-note-visium-for-ffpe-plus-immunofluorescence-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,5726043f676c,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/multiomic-integration-neuroscience-application-note-visium-for-ffpe-plus-immunofluorescence-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,10ipu,,,,
uploaded,ds_71de2720b3ef,"Human Prostate Cancer, Acinar Cell Carcinoma (FFPE)",Spatial Gene Expression v1.0 | Human | prostate,url,https://10xgenomics.com/datasets/human-prostate-cancer-acinar-cell-carcinoma-ffpe-1-standard,71de2720b3ef,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,prostate",2025-09-29,,https://10xgenomics.com/datasets/human-prostate-cancer-acinar-cell-carcinoma-ffpe-1-standard,10f2z,tSMNiCdvREboKFG40000,10f2z,2025-05-13 11:42:26.595573+00:00,"Human Prostate Cancer, Acinar Cell Carcinoma (FFPE)"
downloaded,ds_994146aec613,Adult Mouse Kidney (FFPE),Spatial Gene Expression v1.0 | Mouse | kidney,url,https://10xgenomics.com/datasets/adult-mouse-kidney-ffpe-1-standard-1-3-0,994146aec613,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,kidney",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-kidney-ffpe-1-standard-1-3-0,103mc,,103mc,,
uploaded,ds_d88f2b496ed3,"Adult Mouse Brain, IF Stained (FFPE)",Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-if-stained-ffpe-1-standard-1-3-0,d88f2b496ed3,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-if-stained-ffpe-1-standard-1-3-0,10kz7,SnwSbMGwJ8cDco1Y0000,10kz7,2025-05-13 11:42:18.303325+00:00,"Adult Mouse Brain, IF Stained (FFPE)"
uploaded,ds_728cbd4f6f84,Adult Mouse Brain (FFPE),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-ffpe-1-standard-1-3-0,728cbd4f6f84,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-ffpe-1-standard-1-3-0,10uf7,6symMdHVAYfWv9Mu0000,10uf7,2025-05-13 11:37:10.822900+00:00,Adult Mouse Brain (FFPE)
downloaded,ds_e6c6280b0be7,"Human Prostate Cancer, Adjacent Normal Section with IF Staining (FFPE)",Spatial Gene Expression v1.0 | Human | prostate,url,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard-1-3-0,e6c6280b0be7,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,prostate",2025-09-29,,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard-1-3-0,10kz2,,,,
downloaded,ds_e6c6280b0be7,"Human Prostate Cancer, Adjacent Normal Section with IF Staining (FFPE)",Spatial Gene Expression v1.0 | Human | prostate,url,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard-1-3-0,e6c6280b0be7,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,prostate",2025-09-29,,https://10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard-1-3-0,100w1,,,,
downloaded,ds_8e22e4933d52,Normal Human Prostate (FFPE),Spatial Gene Expression v1.0 | Human | prostate,url,https://10xgenomics.com/datasets/normal-human-prostate-ffpe-1-standard-1-3-0,8e22e4933d52,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,prostate",2025-09-29,,https://10xgenomics.com/datasets/normal-human-prostate-ffpe-1-standard-1-3-0,1005m,,1005m,,
downloaded,ds_e07400a26e3a,"Human Prostate Cancer, Adenocarcinoma with Invasive Carcinoma (FFPE)",Spatial Gene Expression v1.0 | Human | prostate,url,https://10xgenomics.com/datasets/human-prostate-cancer-adenocarcinoma-with-invasive-carcinoma-ffpe-1-standard-1-3-0,e07400a26e3a,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,prostate",2025-09-29,,https://10xgenomics.com/datasets/human-prostate-cancer-adenocarcinoma-with-invasive-carcinoma-ffpe-1-standard-1-3-0,10uik,,10uik,,
downloaded,ds_51a77df5f64a,"Human Breast Cancer: Ductal Carcinoma In Situ, Invasive Carcinoma (FFPE)",Spatial Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/human-breast-cancer-ductal-carcinoma-in-situ-invasive-carcinoma-ffpe-1-standard-1-3-0,51a77df5f64a,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/human-breast-cancer-ductal-carcinoma-in-situ-invasive-carcinoma-ffpe-1-standard-1-3-0,10jcz,,10jcz,,
downloaded,ds_82f14872b519,Invasive Ductal Carcinoma Stained With Fluorescent CD3 Antibody,Spatial Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/invasive-ductal-carcinoma-stained-with-fluorescent-cd-3-antibody-1-standard-1-2-0,82f14872b519,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/invasive-ductal-carcinoma-stained-with-fluorescent-cd-3-antibody-1-standard-1-2-0,10vtf,,10vtf,,
downloaded,ds_793fbe8c84f5,"Human Spinal Cord: Whole Transcriptome Analysis. Stains: DAPI, Anti-SNAP25, Anti-GFAP, Anti-Myelin CNPase",Spatial Gene Expression v1.0 | Human | spinal cord,url,https://10xgenomics.com/datasets/human-spinal-cord-whole-transcriptome-analysis-stains-dapi-anti-snap-25-anti-gfap-anti-myelin-cn-pase-1-standard-1-2-0,793fbe8c84f5,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,spinal cord",2025-09-29,,https://10xgenomics.com/datasets/human-spinal-cord-whole-transcriptome-analysis-stains-dapi-anti-snap-25-anti-gfap-anti-myelin-cn-pase-1-standard-1-2-0,101cw,,101cw,,
downloaded,ds_cd99b192d010,"Human Spinal Cord: Targeted, Neuroscience Panel. Stains: DAPI, Anti-SNAP25, Anti-GFAP, Anti-Myelin CNPase",Spatial Gene Expression v1.0 | Human | spinal cord,url,https://10xgenomics.com/datasets/human-spinal-cord-targeted-neuroscience-panel-stains-dapi-anti-snap-25-anti-gfap-anti-myelin-cn-pase-1-standard-1-2-0,cd99b192d010,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,spinal cord",2025-09-29,,https://10xgenomics.com/datasets/human-spinal-cord-targeted-neuroscience-panel-stains-dapi-anti-snap-25-anti-gfap-anti-myelin-cn-pase-1-standard-1-2-0,10wth,,10wth,,
downloaded,ds_daa8b3d3d681,"Human Ovarian Cancer: Whole Transcriptome Analysis. Stains: DAPI, Anti-PanCK, Anti-CD45",Spatial Gene Expression v1.0 | Human | ovary,url,https://10xgenomics.com/datasets/human-ovarian-cancer-whole-transcriptome-analysis-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,daa8b3d3d681,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,ovary",2025-09-29,,https://10xgenomics.com/datasets/human-ovarian-cancer-whole-transcriptome-analysis-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,10rxw,,10rxw,,
downloaded,ds_a777bc270b6b,"Human Ovarian Cancer: Targeted, Pan-Cancer Panel. Stains: DAPI, Anti-PanCK, Anti-CD45",Spatial Gene Expression v1.0 | Human | ovary,url,https://10xgenomics.com/datasets/human-ovarian-cancer-targeted-pan-cancer-panel-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,a777bc270b6b,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,ovary",2025-09-29,,https://10xgenomics.com/datasets/human-ovarian-cancer-targeted-pan-cancer-panel-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,10tyd,,10tyd,,
downloaded,ds_637cc9cbafee,"Human Ovarian Cancer: Targeted, Immunology Panel.  Stains: DAPI, Anti-PanCK, Anti-CD45",Spatial Gene Expression v1.0 | Human | ovary,url,https://10xgenomics.com/datasets/human-ovarian-cancer-targeted-immunology-panel-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,637cc9cbafee,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,ovary",2025-09-29,,https://10xgenomics.com/datasets/human-ovarian-cancer-targeted-immunology-panel-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,10j0z,,10j0z,,
downloaded,ds_60ff1ea7702f,"Human Ovarian Cancer: Targeted-Compare, Immunology Panel. Stains: DAPI, Anti-PanCK, Anti-CD45",Spatial Gene Expression v1.0 | Human | ovary,url,https://10xgenomics.com/datasets/human-ovarian-cancer-targeted-compare-immunology-panel-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,60ff1ea7702f,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,ovary",2025-09-29,,https://10xgenomics.com/datasets/human-ovarian-cancer-targeted-compare-immunology-panel-stains-dapi-anti-pan-ck-anti-cd-45-1-standard-1-2-0,10w90,,,,
uploaded,ds_429716d55a8b,Human Glioblastoma: Whole Transcriptome Analysis,Spatial Gene Expression v1.0 | Human | brain,url,https://10xgenomics.com/datasets/human-glioblastoma-whole-transcriptome-analysis-1-standard-1-2-0,429716d55a8b,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,brain",2025-09-29,,https://10xgenomics.com/datasets/human-glioblastoma-whole-transcriptome-analysis-1-standard-1-2-0,10wcj,wrpc8R6nu2vxscdt0000,10wcj,2025-05-13 11:58:06.980345+00:00,Human Glioblastoma (Whole Transcriptome Analysis)
uploaded,ds_5d1197b9efe4,"Human Glioblastoma: Targeted, Pan-Cancer Panel",Spatial Gene Expression v1.0 | Human | brain,url,https://10xgenomics.com/datasets/human-glioblastoma-targeted-pan-cancer-panel-1-standard-1-2-0,5d1197b9efe4,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,brain",2025-09-29,,https://10xgenomics.com/datasets/human-glioblastoma-targeted-pan-cancer-panel-1-standard-1-2-0,10zyf,F1549mnRco05vDPr0000,10zyf,2025-05-13 11:58:35.547380+00:00,"Human Glioblastoma (Targeted, Pan-Cancer Panel)"
uploaded,ds_9bda41442d25,Human Colorectal Cancer: Whole Transcriptome Analysis,Spatial Gene Expression v1.0 | Human | large intestine,url,https://10xgenomics.com/datasets/human-colorectal-cancer-whole-transcriptome-analysis-1-standard-1-2-0,9bda41442d25,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,large intestine",2025-09-29,,https://10xgenomics.com/datasets/human-colorectal-cancer-whole-transcriptome-analysis-1-standard-1-2-0,10zad,ChDomlP2a9pmAUqV0000,10zad,2025-05-13 11:42:58.284092+00:00,Human Colorectal Cancer (Whole Transcriptome Analysis)
uploaded,ds_58e555181843,"Human Colorectal Cancer: Targeted, Gene Signature Panel",Spatial Gene Expression v1.0 | Human | large intestine,url,https://10xgenomics.com/datasets/human-colorectal-cancer-targeted-gene-signature-panel-1-standard-1-2-0,58e555181843,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,large intestine",2025-09-29,,https://10xgenomics.com/datasets/human-colorectal-cancer-targeted-gene-signature-panel-1-standard-1-2-0,10kia,4K2oVCjZcV2JwpW80000,10kia,2025-05-13 11:43:26.988635+00:00,"Human Colorectal Cancer (Targeted, Gene Signature Panel)"
uploaded,ds_4c584fe5902e,Human Cerebellum: Whole Transcriptome Analysis,"Spatial Gene Expression v1.0 | Human | brain, cerebellum",url,https://10xgenomics.com/datasets/human-cerebellum-whole-transcriptome-analysis-1-standard-1-2-0,4c584fe5902e,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,brain, cerebellum",2025-09-29,,https://10xgenomics.com/datasets/human-cerebellum-whole-transcriptome-analysis-1-standard-1-2-0,10kyn,cYPLaqfDcTTC8YKe0000,10kyn,2025-05-13 11:42:58.310139+00:00,Human Cerebellum (Whole Transcriptome Analysis)
uploaded,ds_0394b6a460d3,"Human Cerebellum: Targeted, Neuroscience Panel","Spatial Gene Expression v1.0 | Human | brain, cerebellum",url,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard-1-2-0,0394b6a460d3,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,brain, cerebellum",2025-09-29,,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard-1-2-0,1012t,eCMKeVA5H8kkEAwV0000,1012t,2025-05-13 11:43:27.646266+00:00,"Human Cerebellum (Targeted, Neuroscience Panel)"
uploaded,ds_0394b6a460d3,"Human Cerebellum: Targeted, Neuroscience Panel","Spatial Gene Expression v1.0 | Human | brain, cerebellum",url,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard-1-2-0,0394b6a460d3,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,brain, cerebellum",2025-09-29,,https://10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard-1-2-0,10hxz,eCMKeVA5H8kkEAwV0000,1012t,2025-05-13 11:43:27.646266+00:00,"Human Cerebellum (Targeted, Neuroscience Panel)"
downloaded,ds_41bfd892e82b,"Human Cerebellum: Targeted-Compare, Neuroscience Panel","Spatial Gene Expression v1.0 | Human | brain, cerebellum",url,https://10xgenomics.com/datasets/human-cerebellum-targeted-compare-neuroscience-panel-1-standard-1-2-0,41bfd892e82b,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,brain, cerebellum",2025-09-29,,https://10xgenomics.com/datasets/human-cerebellum-targeted-compare-neuroscience-panel-1-standard-1-2-0,10dvd,,,,
uploaded,ds_22a579a78b61,Human Breast Cancer: Whole Transcriptome Analysis,Spatial Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/human-breast-cancer-whole-transcriptome-analysis-1-standard-1-2-0,22a579a78b61,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/human-breast-cancer-whole-transcriptome-analysis-1-standard-1-2-0,10p19,uN3xiouMhiHlJPMr0000,10p19,2025-05-13 11:43:26.488694+00:00,Human Breast Cancer (Whole Transcriptome Analysis)
uploaded,ds_63c18908db22,"Human Breast Cancer: Targeted, Immunology Panel",Spatial Gene Expression v1.0 | Human | breast,url,https://10xgenomics.com/datasets/human-breast-cancer-targeted-immunology-panel-1-standard-1-2-0,63c18908db22,,,10x Genomics,Spatial Gene Expression v1.0,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/human-breast-cancer-targeted-immunology-panel-1-standard-1-2-0,1033x,MJ5imuqnuLuLDT1v0000,1033x,2025-05-13 11:43:54.704115+00:00,"Human Breast Cancer (Targeted, Immunology Panel)"
downloaded,ds_87401e199a3d,Mouse Kidney Section (Coronal),Spatial Gene Expression v1.0 | Mouse | kidney,url,https://10xgenomics.com/datasets/mouse-kidney-section-coronal-1-standard-1-1-0,87401e199a3d,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,kidney",2025-09-29,,https://10xgenomics.com/datasets/mouse-kidney-section-coronal-1-standard-1-1-0,105yf,,101in,,
downloaded,ds_87401e199a3d,Mouse Kidney Section (Coronal),Spatial Gene Expression v1.0 | Mouse | kidney,url,https://10xgenomics.com/datasets/mouse-kidney-section-coronal-1-standard-1-1-0,87401e199a3d,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,kidney",2025-09-29,,https://10xgenomics.com/datasets/mouse-kidney-section-coronal-1-standard-1-1-0,101in,,101in,,
downloaded,ds_1014c28b5eec,Mouse Brain Serial Section 2 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,1014c28b5eec,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,10fn9,,,,
downloaded,ds_1014c28b5eec,Mouse Brain Serial Section 2 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,1014c28b5eec,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,10wfn,,,,
downloaded,ds_1014c28b5eec,Mouse Brain Serial Section 2 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,1014c28b5eec,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,1039v,,,,
downloaded,ds_63ffc75d7bb0,Mouse Brain Serial Section 2 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard-1-1-0,63ffc75d7bb0,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard-1-1-0,103te,,,,
downloaded,ds_63ffc75d7bb0,Mouse Brain Serial Section 2 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard-1-1-0,63ffc75d7bb0,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard-1-1-0,10amj,,,,
downloaded,ds_63ffc75d7bb0,Mouse Brain Serial Section 2 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard-1-1-0,63ffc75d7bb0,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard-1-1-0,10m16,,,,
downloaded,ds_71d5544fc57f,Mouse Brain Serial Section 1 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-posterior-1-standard-1-1-0,71d5544fc57f,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-posterior-1-standard-1-1-0,10ci4,,,,
downloaded,ds_71d5544fc57f,Mouse Brain Serial Section 1 (Sagittal-Posterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-posterior-1-standard-1-1-0,71d5544fc57f,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-posterior-1-standard-1-1-0,10fc7,,,,
downloaded,ds_8527906470d9,Mouse Brain Serial Section 1 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-anterior-1-standard-1-1-0,8527906470d9,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-anterior-1-standard-1-1-0,103sm,,,,
downloaded,ds_8527906470d9,Mouse Brain Serial Section 1 (Sagittal-Anterior),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-anterior-1-standard-1-1-0,8527906470d9,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-anterior-1-standard-1-1-0,100wk,,,,
